trees,OOB,real,fake
485,0.16428316052913836,0.10564890954594208,0.22291741151233463
486,0.164461923489453,0.10475509474436896,0.224168752234537
487,0.1645513049696103,0.10475509474436896,0.22434751519485163
488,0.1645513049696103,0.10439756882373973,0.22470504111548087
489,0.1653557382910261,0.10547014658562746,0.2252413299964247
490,0.16553450125134073,0.10600643546657132,0.2250625670361101
491,0.16571326421165533,0.1065427243475152,0.2248838040757955
492,0.16481944941008222,0.1058276725062567,0.22381122631390776
493,0.16481944941008222,0.1058276725062567,0.22381122631390776
494,0.16401501608866642,0.10529138362531285,0.22273864855202
495,0.164461923489453,0.10600643546657132,0.22291741151233463
496,0.16464068644976762,0.10636396138720056,0.22291741151233463
497,0.16419377904898105,0.10529138362531285,0.2230961744726493
498,0.16410439756882375,0.1058276725062567,0.2223811226313908
499,0.16437254200929569,0.10600643546657132,0.22273864855202
500,0.16383625312835182,0.10529138362531285,0.2223811226313908
